user_product_id,user_id,product_id,start_date,end_date,status,balance,monthly_payment,payment_progress,last_payment_date
20668,6770,204,2024-04-06,2024-10-03,Active,763087,84787.44,0.47,2026-09-06
20669,6771,204,2020-03-02,2021-08-24,Completed,1419469,129042.64,1.0,2022-06-11
20670,6771,207,2021-07-16,2023-07-06,Completed,280543,3679.55,1.0,2023-05-26
20671,6771,208,2020-11-22,2021-11-17,Active,1450402,241733.67,0.86,2022-09-10
20672,6772,203,2022-09-27,2025-09-11,Active,4355690,128108.53,0.48,2024-07-18
20673,6772,205,2020-09-24,2025-08-29,Completed,653006,43533.73,1.0,2020-11-30
20674,6773,205,2024-02-10,2026-01-30,Completed,1412576,117714.67,1.0,2024-04-07
20675,6773,202,2021-10-20,2026-09-24,Active,1558509,42121.86,0.47,2022-10-13
20676,6773,202,2022-01-19,2024-01-09,Active,4881003,84155.22,0.85,2024-06-29
20677,6774,205,2024-06-30,2025-12-22,Completed,1268169,79260.56,1.0,2025-06-17
20678,6774,206,2020-06-21,2025-05-26,Completed,812724,27956.49,1.0,2021-03-24
20679,6774,205,2020-05-13,2021-11-04,Completed,1212277,110207.0,1.0,2022-09-27
20680,6775,204,2020-03-09,2021-03-04,Completed,440586,20980.29,1.0,2021-04-06
20681,6775,202,2021-01-18,2024-01-03,Active,1297899,38173.5,0.58,2021-06-11
20682,6775,206,2020-09-16,2023-09-01,Completed,1755875,87381.91,1.0,2022-04-28
20683,6776,204,2024-02-26,2024-08-24,Completed,1175398,90415.23,1.0,2025-09-06
20684,6776,202,2024-06-15,2029-05-20,Completed,5117397,108880.79,1.0,2026-01-26
20685,6776,207,2022-07-17,2032-05-25,Completed,304468,7055.02,1.0,2022-12-09
20686,6777,205,2022-07-25,2025-07-09,Active,724258,48283.87,0.39,2024-10-17
20687,6778,208,2023-12-31,2024-12-25,Active,2531255,421875.83,0.22,2025-07-26
20688,6778,205,2020-12-15,2030-10-24,Completed,1300328,162541.0,1.0,2022-09-07
20689,6778,202,2021-11-17,2024-11-01,Completed,9015921,250442.25,1.0,2023-12-31
20690,6779,207,2023-09-03,2025-08-23,Completed,433294,4484.4,1.0,2025-05-01
20691,6779,205,2022-06-14,2022-12-11,Completed,711544,47436.27,1.0,2024-09-04
20692,6780,207,2020-03-07,2021-03-02,Completed,145960,2556.11,1.0,2021-03-19
20693,6780,203,2022-02-10,2027-01-15,Completed,19699153,547198.69,1.0,2023-07-14
20694,6780,207,2020-12-14,2021-06-12,Completed,38300,1000.0,1.0,2022-11-18
20695,6781,207,2024-07-27,2027-07-12,Active,476752,12261.15,0.74,2025-09-07
20696,6782,208,2024-05-03,2025-10-25,Completed,2541145,254114.5,1.0,2026-09-24
20697,6783,203,2023-09-07,2025-02-28,Completed,13283637,415113.66,1.0,2023-10-20
20698,6784,206,2024-05-01,2029-04-05,Completed,606150,16304.35,1.0,2025-09-07
20699,6784,204,2020-09-20,2021-03-19,Completed,940371,72336.23,1.0,2022-07-15
20700,6784,201,2024-04-26,2026-04-16,Completed,16706680,115218.48,1.0,2025-11-18
20701,6785,204,2020-06-01,2022-05-22,Completed,1729500,172950.0,1.0,2021-03-20
20702,6785,205,2021-07-02,2024-06-16,Completed,1123518,112351.8,1.0,2023-01-12
20703,6786,204,2023-07-24,2025-01-14,Active,1421114,236852.33,0.5,2023-11-01
20704,6786,204,2022-04-26,2024-04-15,Completed,1433826,102416.14,1.0,2023-04-22
20705,6786,205,2024-03-28,2026-03-18,Active,1337513,222918.83,0.81,2026-07-28
20706,6787,207,2021-02-06,2030-12-16,Completed,466733,12223.76,1.0,2021-05-02
20707,6788,205,2024-02-05,2024-08-03,Completed,166566,11897.57,1.0,2026-01-20
20708,6789,201,2024-01-08,2033-11-16,Completed,10477036,171754.69,1.0,2025-04-18
20709,6789,201,2024-10-07,2026-03-31,Active,5920455,32891.42,0.45,2025-10-24
20710,6789,203,2020-09-17,2021-09-12,Completed,9334533,245645.61,1.0,2022-03-20
20711,6790,204,2021-11-15,2024-10-30,Completed,598270,46020.77,1.0,2022-04-19
20712,6790,205,2024-05-20,2024-11-16,Completed,901305,150217.5,1.0,2025-02-02
20713,6790,201,2021-10-08,2023-04-01,Completed,47448791,287568.43,1.0,2022-12-09
20714,6791,208,2023-05-27,2028-04-30,Active,763664,95458.0,0.85,2023-10-19
20715,6792,207,2021-04-03,2022-09-25,Completed,426227,11733.22,1.0,2021-10-07
20716,6792,202,2020-09-16,2021-03-15,Completed,1093035,21860.7,1.0,2023-02-27
20717,6793,207,2021-05-19,2031-03-28,Completed,400711,7434.74,1.0,2021-12-02
20718,6793,207,2022-04-21,2027-03-26,Active,66310,1514.36,0.34,2022-08-06
20719,6793,203,2022-03-06,2024-02-24,Active,15843987,1218768.23,0.67,2023-06-05
20720,6794,207,2023-10-25,2025-10-14,Completed,298654,6130.2,1.0,2024-05-01
20721,6794,203,2021-02-11,2026-01-16,Active,16324942,340102.96,0.54,2022-08-17
20722,6794,203,2024-04-06,2029-03-11,Completed,10976294,267714.49,1.0,2026-06-13
20723,6795,208,2022-07-18,2032-05-26,Completed,2831594,283159.4,1.0,2024-04-21
20724,6795,201,2023-10-04,2025-09-23,Completed,37936722,173227.04,1.0,2024-09-19
20725,6795,204,2023-03-25,2026-03-09,Active,205446,12840.38,0.77,2024-07-08
20726,6796,207,2022-04-16,2032-02-23,Completed,206110,2579.98,1.0,2024-01-12
20727,6796,207,2024-04-26,2026-04-16,Active,376089,8426.93,0.38,2024-09-15
20728,6797,208,2022-04-09,2023-10-01,Active,3947532,328961.0,0.75,2023-09-19
20729,6798,206,2024-06-02,2026-05-23,Completed,1813934,54221.1,1.0,2026-05-16
20730,6799,205,2020-07-22,2025-06-26,Completed,1001309,111256.56,1.0,2022-06-29
20731,6800,202,2023-12-23,2024-12-17,Active,3825478,67113.65,0.6,2024-05-31
20732,6801,201,2020-03-27,2030-02-03,Active,37129061,169539.09,0.29,2021-08-17
20733,6802,204,2023-02-05,2028-01-10,Completed,457247,28577.94,1.0,2023-07-15
20734,6803,203,2021-08-19,2022-08-14,Completed,9271607,206035.71,1.0,2022-03-31
20735,6803,203,2022-05-12,2023-11-03,Active,4386779,162473.3,0.26,2024-03-04
20736,6804,204,2022-01-22,2024-01-12,Completed,539532,53953.2,1.0,2023-02-06
20737,6805,204,2022-11-02,2027-10-07,Active,431567,19616.68,0.39,2024-05-06
20738,6805,203,2020-05-20,2023-05-05,Active,17205041,573501.37,0.9,2020-12-08
20739,6805,202,2020-05-28,2022-05-18,Completed,2124543,44261.31,1.0,2020-11-17
20740,6806,205,2023-01-18,2026-01-02,Active,776741,70612.82,0.94,2025-01-17
20741,6806,203,2020-09-23,2025-08-28,Active,16439026,444298.0,0.49,2022-03-16
20742,6806,204,2023-11-18,2026-11-02,Active,582264,38817.6,0.74,2024-01-15
20743,6807,206,2023-09-18,2026-09-02,Completed,1674773,26488.73,1.0,2025-12-24
20744,6807,203,2024-05-26,2027-05-11,Completed,12337467,324670.18,1.0,2025-01-09
20745,6808,208,2021-10-04,2022-09-29,Active,517098,47008.91,0.25,2023-10-01
20746,6808,205,2020-01-22,2021-07-15,Completed,593665,45666.54,1.0,2020-06-08
20747,6808,205,2021-09-28,2031-08-07,Completed,602093,43006.64,1.0,2022-02-12
20748,6809,206,2021-04-29,2021-10-26,Completed,527152,12543.42,1.0,2023-07-22
20749,6809,202,2023-04-26,2033-03-04,Completed,4267904,80526.49,1.0,2025-09-30
20750,6809,203,2021-06-04,2031-04-13,Completed,19517364,476033.27,1.0,2022-12-31
20751,6810,202,2024-08-22,2025-08-17,Completed,6999849,184206.55,1.0,2024-12-14
20752,6811,202,2024-12-15,2025-12-10,Active,2819523,82927.15,0.28,2026-01-14
20753,6811,202,2021-09-29,2022-09-24,Active,3207737,76374.69,0.62,2024-03-02
20754,6811,204,2021-12-12,2031-10-21,Completed,1950592,177326.55,1.0,2023-10-06
20755,6812,204,2020-05-10,2020-11-06,Completed,273836,18255.73,1.0,2020-07-20
20756,6812,204,2021-03-24,2022-09-15,Active,942360,78530.0,0.92,2021-08-27
20757,6812,206,2024-02-22,2027-02-06,Completed,682527,21946.75,1.0,2025-04-23
20758,6813,207,2023-02-11,2028-01-16,Active,36843,1016.62,0.17,2023-11-03
20759,6814,207,2024-10-12,2025-04-10,Active,49108,1000.0,0.35,2026-09-23
20760,6815,207,2023-12-15,2026-11-29,Completed,61552,1000.0,1.0,2024-03-31
20761,6816,207,2020-06-21,2022-06-11,Completed,457582,7152.09,1.0,2020-09-10
20762,6817,203,2023-09-24,2024-09-18,Active,9902016,206292.0,0.11,2024-11-08
20763,6817,207,2022-04-18,2027-03-23,Active,271155,2998.13,0.12,2022-11-28
20764,6818,201,2021-03-27,2021-09-23,Completed,20080356,127090.86,1.0,2022-03-04
20765,6818,202,2022-11-15,2023-11-10,Completed,2615432,46704.14,1.0,2024-02-04
20766,6819,206,2023-12-14,2028-11-17,Active,655630,26356.43,0.59,2024-03-05
20767,6819,205,2020-10-29,2021-04-27,Completed,1050064,70004.27,1.0,2021-01-01
20768,6819,202,2021-12-27,2026-12-01,Completed,6812506,131009.73,1.0,2023-10-08
20769,6820,205,2020-08-25,2023-08-10,Active,665207,66520.7,0.5,2022-04-20
20770,6820,205,2021-07-02,2023-06-22,Active,706187,70618.7,0.21,2022-03-17
20771,6820,208,2020-04-09,2025-03-14,Completed,301187,30118.7,1.0,2021-01-21
20772,6821,203,2023-11-16,2033-09-24,Active,7542577,290099.12,0.24,2026-02-05
20773,6822,207,2020-10-26,2022-10-16,Completed,205944,5876.25,1.0,2022-11-23
20774,6822,203,2022-06-12,2023-12-04,Completed,19865124,536895.24,1.0,2023-02-16
20775,6822,203,2021-06-26,2022-12-18,Completed,19472545,486813.62,1.0,2022-06-16
20776,6823,204,2023-06-12,2025-06-01,Completed,624017,36706.88,1.0,2024-11-23
20777,6824,204,2023-06-21,2025-06-10,Completed,949191,73014.69,1.0,2024-06-29
20778,6824,208,2021-07-01,2022-06-26,Active,1478773,211253.29,0.63,2023-05-12
20779,6825,204,2021-04-07,2026-03-12,Active,191650,21294.44,0.22,2023-09-14
20780,6825,203,2020-04-21,2021-10-13,Completed,18870041,428864.57,1.0,2021-11-02
20781,6825,205,2024-12-08,2026-06-01,Completed,117428,7828.53,1.0,2026-07-02
20782,6826,207,2022-07-28,2027-07-02,Active,212814,5765.95,0.22,2023-08-14
20783,6826,205,2020-10-06,2021-10-01,Completed,814112,67842.67,1.0,2022-06-26
20784,6826,205,2023-03-17,2024-03-11,Active,831664,63974.15,0.64,2023-08-18
20785,6827,202,2023-11-30,2025-11-19,Completed,4988316,134819.35,1.0,2025-06-13
20786,6827,204,2023-01-08,2024-12-28,Active,1048689,52434.45,0.71,2023-04-06
20787,6827,202,2020-11-07,2021-11-02,Completed,2139041,53476.03,1.0,2022-09-04
20788,6828,203,2024-11-09,2025-05-08,Completed,11175410,310428.06,1.0,2026-05-10
20789,6828,203,2024-07-07,2025-12-29,Completed,16696642,463795.61,1.0,2025-03-21
20790,6829,205,2024-12-03,2026-05-27,Active,280853,46808.83,0.96,2026-05-05
20791,6830,201,2022-11-02,2023-10-28,Completed,7679321,64532.11,1.0,2024-06-05
20792,6830,208,2021-05-19,2024-05-03,Active,4483935,498215.0,0.18,2022-04-09
20793,6830,202,2023-05-16,2024-05-10,Active,9337688,166744.43,0.32,2024-04-27
20794,6831,201,2024-07-02,2029-06-06,Active,33932745,326276.39,0.44,2025-05-22
20795,6831,208,2023-10-18,2025-10-07,Active,1368732,152081.33,0.12,2024-08-26
20796,6831,204,2022-07-26,2025-07-10,Completed,730366,42962.71,1.0,2023-12-21
20797,6832,204,2022-11-21,2025-11-05,Active,363936,22746.0,0.42,2024-06-05
20798,6833,207,2024-07-16,2025-07-11,Active,382785,9555.42,0.77,2026-02-23
20799,6833,205,2022-11-29,2032-10-07,Active,1304700,186385.71,0.15,2023-06-08
20800,6833,208,2024-10-04,2026-03-28,Completed,4166558,694426.33,1.0,2026-07-15
20801,6834,203,2022-08-30,2027-08-04,Completed,18816894,784037.25,1.0,2023-05-25
20802,6834,201,2020-10-02,2021-09-27,Active,44907902,187899.17,0.28,2022-03-18
20803,6834,204,2020-03-01,2021-08-23,Active,979590,65306.0,0.95,2020-07-25
20804,6835,206,2020-08-17,2021-02-13,Completed,314744,7371.48,1.0,2022-11-15
20805,6835,206,2022-07-24,2027-06-28,Active,1269046,55708.96,0.46,2023-07-17
20806,6836,205,2024-07-09,2025-07-04,Active,1289594,85972.93,0.36,2025-11-16
20807,6836,208,2024-04-04,2024-10-01,Active,2942053,326894.78,0.99,2026-09-17
20808,6836,203,2022-06-07,2023-11-29,Active,7252034,154298.6,0.16,2023-11-14
20809,6837,204,2024-07-06,2025-12-28,Active,1073150,44714.58,0.6,2025-03-17
20810,6838,205,2024-01-21,2024-07-19,Completed,556960,34810.0,1.0,2025-04-17
20811,6839,204,2021-08-15,2024-07-30,Completed,535509,23283.0,1.0,2023-08-13
20812,6840,205,2023-05-31,2024-05-25,Active,999890,83324.17,0.1,2025-01-01
20813,6840,203,2022-07-30,2032-06-07,Completed,3038292,159910.11,1.0,2022-11-07
20814,6841,204,2022-03-22,2022-09-18,Active,492652,24632.6,0.69,2022-08-13
20815,6841,207,2022-02-06,2023-02-01,Completed,21220,1000.0,1.0,2024-07-08
20816,6842,208,2024-03-18,2027-03-03,Active,3555298,507899.71,0.41,2025-03-23
20817,6842,203,2021-05-27,2026-05-01,Completed,9646535,292319.24,1.0,2022-04-17
20818,6843,202,2024-09-06,2025-03-05,Completed,3178936,99341.75,1.0,2024-12-17
20819,6844,203,2021-11-11,2022-11-06,Active,13885758,365414.68,0.31,2022-12-31
20820,6844,204,2022-01-11,2022-07-10,Active,1185403,49391.79,0.2,2022-04-10
20821,6844,208,2022-06-22,2023-12-14,Completed,895967,89596.7,1.0,2022-10-26
20822,6845,208,2021-05-04,2026-04-08,Active,4579497,763249.5,0.61,2023-09-20
20823,6845,202,2020-06-10,2023-05-26,Completed,4074745,169781.04,1.0,2022-10-05
20824,6845,207,2021-12-07,2022-06-05,Active,334790,9128.18,0.43,2023-09-18
20825,6846,202,2023-11-12,2026-10-27,Completed,6519258,271635.75,1.0,2024-12-30
20826,6846,205,2021-11-09,2026-10-14,Completed,554745,30819.17,1.0,2022-02-20
20827,6846,206,2023-07-07,2024-01-03,Active,726212,35893.71,0.6,2025-05-20
20828,6847,202,2020-02-09,2029-12-18,Active,3429749,58131.34,0.46,2022-02-21
20829,6847,201,2020-11-24,2030-10-03,Completed,43122109,574961.45,1.0,2021-06-03
20830,6847,208,2021-02-20,2030-12-30,Completed,4800875,533430.56,1.0,2022-03-06
20831,6848,205,2020-10-14,2021-04-12,Active,965918,56818.71,0.13,2021-09-29
20832,6848,208,2023-10-17,2024-04-14,Completed,3459503,384389.22,1.0,2025-11-10
20833,6849,208,2023-05-06,2026-04-20,Active,653815,65381.5,0.88,2024-12-26
20834,6849,208,2020-10-26,2022-04-19,Active,3629020,329910.91,0.21,2022-08-18
20835,6849,207,2020-03-04,2020-08-31,Active,256686,2774.87,0.21,2020-06-13
20836,6850,207,2024-03-23,2026-03-13,Completed,321837,4950.23,1.0,2024-10-19
20837,6851,201,2022-09-18,2027-08-23,Active,6336791,46253.95,0.18,2024-04-06
20838,6851,204,2023-03-13,2024-03-07,Active,407407,25462.94,0.53,2024-06-21
20839,6851,205,2022-08-30,2023-02-26,Completed,1449856,85285.65,1.0,2024-05-09
20840,6852,201,2023-10-27,2028-09-30,Active,36236018,575174.89,0.17,2024-01-20
20841,6852,201,2024-10-05,2034-08-14,Active,30701586,132907.3,0.44,2026-04-27
20842,6852,204,2020-01-17,2021-07-10,Completed,292311,16239.5,1.0,2020-10-18
20843,6853,206,2021-03-07,2031-01-14,Completed,1485667,35875.62,1.0,2021-09-04
20844,6854,208,2024-06-23,2034-05-02,Active,336560,30596.36,0.44,2024-07-28
20845,6855,203,2023-09-25,2025-09-14,Active,8703475,310838.39,0.18,2025-03-07
20846,6855,205,2021-08-17,2026-07-22,Active,1401238,140123.8,0.82,2022-09-20
20847,6855,208,2024-05-04,2025-04-29,Completed,169470,18830.0,1.0,2025-02-24
20848,6856,203,2024-12-11,2025-12-06,Completed,18871464,820498.43,1.0,2027-01-28
20849,6856,202,2023-11-29,2025-05-22,Active,2692654,84145.44,0.31,2024-06-17
20850,6857,205,2022-01-28,2031-12-07,Active,1055833,117314.78,0.82,2024-05-05
20851,6857,206,2024-07-26,2027-07-11,Completed,608510,7857.73,1.0,2026-05-08
20852,6858,207,2022-11-21,2027-10-26,Active,313206,3334.33,0.84,2025-03-29
20853,6858,204,2023-06-29,2026-06-13,Active,1611981,73271.86,0.7,2025-07-17
20854,6858,207,2020-05-23,2020-11-19,Completed,453249,7573.42,1.0,2020-09-09
20855,6859,202,2021-09-09,2022-03-08,Completed,2595055,43250.92,1.0,2023-01-23
20856,6859,207,2021-01-02,2022-12-23,Completed,373009,5633.7,1.0,2023-05-04
20857,6859,204,2021-03-17,2024-03-01,Completed,1352079,71162.05,1.0,2023-04-20
20858,6860,202,2024-02-06,2027-01-21,Active,1385370,29475.96,0.63,2026-04-09
20859,6860,201,2021-12-26,2022-06-24,Completed,13137067,78196.83,1.0,2023-08-08
20860,6861,202,2021-02-24,2026-01-29,Completed,3828132,78125.14,1.0,2021-12-15
20861,6862,207,2024-07-19,2025-01-15,Active,291874,8742.62,0.14,2024-12-31
20862,6862,203,2024-01-28,2025-07-21,Completed,2772344,71085.74,1.0,2025-01-12
20863,6863,202,2022-12-08,2024-11-27,Active,9680341,169830.54,0.37,2024-08-05
20864,6863,204,2022-04-17,2032-02-24,Completed,427545,47505.0,1.0,2024-04-19
20865,6864,205,2024-07-30,2025-01-26,Completed,951881,86534.64,1.0,2024-09-02
20866,6865,208,2020-12-20,2022-06-13,Active,4553706,758951.0,0.39,2021-05-28
20867,6865,206,2023-11-24,2025-11-13,Active,1316923,48277.3,0.62,2024-03-21
20868,6866,202,2021-01-08,2022-07-02,Active,6521489,167217.67,0.36,2021-04-09
20869,6866,207,2024-05-19,2024-11-15,Completed,61670,1386.58,1.0,2025-12-07
20870,6867,203,2021-05-09,2022-05-04,Completed,15681387,653391.12,1.0,2021-08-22
20871,6867,201,2020-06-14,2030-04-23,Completed,38372626,214372.21,1.0,2022-03-07
20872,6867,208,2022-03-26,2025-03-10,Completed,267434,24312.18,1.0,2024-07-28
20873,6868,205,2023-10-24,2024-04-21,Active,1107028,138378.5,0.12,2025-10-26
20874,6868,203,2021-03-22,2022-03-17,Active,17260689,431517.22,0.86,2023-08-23
20875,6868,206,2021-09-24,2022-09-19,Active,1653055,51913.31,0.67,2023-11-20
20876,6869,205,2021-12-10,2024-11-24,Active,1307177,118834.27,0.22,2024-04-13
20877,6870,206,2020-07-10,2022-06-30,Active,1085569,51916.47,0.53,2020-09-07
20878,6870,207,2020-04-11,2030-02-18,Active,284924,5682.72,0.31,2020-11-11
20879,6870,204,2020-07-21,2030-05-30,Active,881167,41960.33,0.11,2022-01-30
20880,6871,204,2023-11-24,2033-10-02,Active,1023291,68219.4,0.52,2025-07-25
20881,6871,201,2021-09-15,2026-08-20,Completed,37561378,536591.11,1.0,2021-11-11
20882,6872,206,2022-11-18,2025-11-02,Active,1910652,36678.45,0.98,2024-07-23
20883,6872,205,2021-04-22,2023-04-12,Completed,581921,34230.65,1.0,2022-05-04
20884,6873,208,2021-09-14,2023-03-08,Completed,4308139,391649.0,1.0,2023-04-21
20885,6873,204,2022-11-07,2024-10-27,Completed,687846,38213.67,1.0,2025-01-23
20886,6874,206,2024-04-29,2026-04-19,Completed,1914549,73415.0,1.0,2025-05-27
20887,6875,208,2024-04-09,2024-10-06,Active,1059432,105943.2,0.43,2025-08-06
20888,6875,205,2020-12-08,2021-06-06,Completed,817699,58407.07,1.0,2022-08-28
20889,6876,207,2023-11-02,2028-10-06,Active,401895,8031.88,0.48,2024-08-05
20890,6877,207,2020-10-25,2023-10-10,Active,221855,5432.16,0.74,2022-01-05
20891,6878,202,2024-06-25,2024-12-22,Completed,4711344,114910.83,1.0,2025-12-11
20892,6878,206,2022-02-20,2023-02-15,Completed,445072,21995.9,1.0,2022-11-28
20893,6878,201,2023-07-22,2024-01-18,Active,38827484,267775.75,0.74,2025-11-05
20894,6879,205,2023-07-05,2024-06-29,Completed,258202,16137.62,1.0,2023-11-30
20895,6880,202,2021-07-15,2023-07-05,Completed,9272053,272707.44,1.0,2023-08-16
20896,6880,208,2020-09-02,2030-07-12,Completed,2532975,316621.88,1.0,2020-10-26
20897,6881,207,2024-06-20,2027-06-05,Completed,475701,7906.13,1.0,2025-06-30
20898,6882,201,2024-02-02,2025-01-27,Active,45777142,401553.88,0.49,2024-08-06
20899,6882,205,2021-10-31,2023-10-21,Active,629104,44936.0,0.13,2024-02-25
20900,6883,205,2024-12-21,2027-12-06,Completed,1274778,79673.62,1.0,2027-02-04
20901,6883,208,2020-04-07,2022-03-28,Active,3387835,338783.5,0.65,2020-08-25
20902,6883,204,2024-11-06,2029-10-11,Active,871200,37878.26,0.54,2026-09-30
20903,6884,204,2024-09-20,2034-07-30,Completed,117851,7856.73,1.0,2024-11-17
20904,6884,202,2022-08-05,2023-07-31,Completed,2440996,46942.23,1.0,2024-08-29
20905,6884,208,2022-07-05,2032-05-13,Active,4707687,588460.88,0.6,2024-07-02
20906,6885,202,2020-09-14,2022-03-08,Completed,6718974,181593.89,1.0,2021-02-08
20907,6885,207,2020-09-19,2030-07-29,Completed,481354,6400.33,1.0,2021-07-26
20908,6886,204,2020-07-10,2022-01-01,Active,945096,67506.86,0.71,2020-12-25
20909,6887,208,2021-09-22,2031-08-01,Active,3687572,335233.82,0.78,2022-03-02
20910,6888,203,2024-12-21,2026-12-11,Active,10671283,242529.16,0.59,2025-12-21
20911,6888,202,2022-10-30,2025-10-14,Completed,8390013,254242.82,1.0,2024-09-26
20912,6889,207,2022-09-04,2024-08-24,Active,328427,3438.54,0.41,2025-02-08
20913,6890,207,2022-09-01,2027-08-06,Active,126101,2637.33,0.87,2022-10-05
20914,6890,201,2020-11-16,2021-05-15,Active,47699778,213900.35,0.94,2022-01-29
20915,6891,203,2024-01-06,2033-11-14,Active,1651777,36706.16,0.87,2026-04-05
20916,6891,206,2023-09-24,2024-09-18,Active,887208,19810.57,0.81,2025-12-09
20917,6891,201,2024-01-10,2025-01-04,Active,44755793,233103.09,0.38,2025-02-14
20918,6892,202,2022-07-13,2023-07-08,Completed,5826958,102227.33,1.0,2023-06-14
20919,6892,201,2022-06-05,2025-05-20,Active,19893425,119122.31,0.31,2023-01-21
20920,6892,205,2022-09-25,2023-03-24,Active,119117,11911.7,0.46,2023-06-11
20921,6893,201,2023-10-03,2025-03-26,Completed,25352986,121889.36,1.0,2024-09-12
20922,6894,203,2021-01-01,2021-12-27,Active,7182651,247677.62,0.11,2021-09-29
20923,6894,204,2022-07-02,2025-06-16,Completed,107971,10797.1,1.0,2024-07-15
20924,6895,201,2024-02-10,2024-08-08,Completed,29326964,145905.29,1.0,2025-06-13
20925,6895,204,2023-08-21,2033-06-29,Completed,1968864,281266.29,1.0,2025-12-06
20926,6896,205,2023-06-21,2033-04-29,Completed,564775,80682.14,1.0,2025-04-19
20927,6896,204,2021-04-27,2023-04-17,Completed,179025,9945.83,1.0,2023-05-18
20928,6896,201,2024-09-27,2025-09-22,Completed,10743879,162786.05,1.0,2026-04-20
20929,6897,206,2024-08-17,2034-06-26,Completed,127261,4407.18,1.0,2025-03-22
20930,6898,206,2020-07-30,2025-07-04,Completed,1928375,65153.52,1.0,2022-04-01
20931,6898,201,2022-04-21,2025-04-05,Active,25253222,162924.01,0.23,2024-05-06
20932,6898,208,2021-03-23,2022-09-14,Completed,1669966,139163.83,1.0,2023-03-06
20933,6899,208,2022-07-07,2023-12-29,Active,334233,30384.82,0.39,2024-08-02
20934,6899,206,2020-10-15,2023-09-30,Completed,444519,11270.41,1.0,2022-10-28
20935,6899,204,2020-02-23,2021-02-17,Completed,1756800,146400.0,1.0,2020-07-26
20936,6900,206,2022-03-10,2023-09-01,Completed,977457,46894.26,1.0,2023-06-26
20937,6901,204,2023-05-07,2025-04-26,Completed,400238,16676.58,1.0,2024-11-19
20938,6901,208,2021-06-29,2022-06-24,Active,1482500,148250.0,0.66,2022-08-16
20939,6901,208,2021-02-15,2023-02-05,Active,1753640,250520.0,0.74,2021-05-25
20940,6902,208,2023-09-10,2024-03-08,Completed,2013571,183051.91,1.0,2026-01-02
20941,6902,206,2020-12-04,2030-10-13,Active,613812,14917.48,0.71,2021-09-02
20942,6903,201,2021-12-09,2031-10-18,Completed,43712814,293374.59,1.0,2022-12-24
20943,6904,206,2023-05-11,2023-11-07,Completed,1672983,59593.49,1.0,2025-07-05
20944,6904,203,2020-06-04,2020-12-01,Completed,8077937,278549.55,1.0,2020-12-26
20945,6904,202,2024-08-24,2027-08-09,Completed,8475018,166176.82,1.0,2026-12-15
20946,6905,204,2024-01-14,2033-11-22,Completed,464863,66409.0,1.0,2025-09-27
20947,6906,205,2024-03-14,2027-02-27,Active,189971,21107.89,0.48,2024-10-30
20948,6906,205,2021-12-21,2026-11-25,Active,547752,34234.5,0.69,2023-01-26
20949,6906,207,2020-04-25,2023-04-10,Active,437217,6635.81,0.5,2022-08-03
20950,6907,201,2020-01-10,2021-12-30,Active,35332179,153618.17,0.51,2022-03-13
20951,6907,208,2022-08-11,2024-02-02,Active,3507197,318836.09,0.28,2022-11-22
20952,6907,203,2022-06-09,2025-05-24,Active,2322631,80090.72,0.71,2022-09-30
20953,6908,201,2020-08-07,2023-07-23,Active,29811391,266173.13,0.18,2022-08-18
20954,6908,206,2021-11-23,2022-11-18,Completed,548199,21754.64,1.0,2024-04-16
20955,6908,205,2021-01-09,2025-12-14,Completed,1029064,102906.4,1.0,2022-09-05
20956,6909,204,2021-06-20,2024-06-04,Active,972608,108067.56,0.24,2022-05-13
20957,6910,206,2024-11-16,2034-09-25,Completed,1625604,51623.65,1.0,2026-09-23
20958,6911,207,2020-06-19,2022-06-09,Completed,203376,2034.13,1.0,2020-12-19
20959,6912,208,2021-08-15,2022-08-10,Active,598521,74815.12,0.43,2023-09-29
20960,6913,205,2024-09-06,2027-08-22,Active,1239775,206629.17,0.92,2025-12-11
20961,6914,206,2021-12-11,2023-12-01,Active,518305,22677.6,0.38,2023-11-26
20962,6914,208,2020-10-08,2025-09-12,Completed,4889546,543282.89,1.0,2021-04-20
20963,6915,205,2021-01-04,2023-12-20,Active,182541,18254.1,0.16,2023-02-15
20964,6915,204,2023-03-02,2024-02-25,Completed,246812,30851.5,1.0,2024-04-08
20965,6915,207,2020-12-29,2021-06-27,Completed,485456,13867.53,1.0,2023-03-06
20966,6916,207,2021-11-30,2024-11-14,Active,106483,1946.56,0.69,2023-04-27
20967,6917,203,2024-12-16,2029-11-20,Completed,9590268,532792.67,1.0,2025-09-03
20968,6917,201,2022-10-31,2023-04-29,Active,12412251,53271.46,0.68,2025-03-13
20969,6918,205,2023-01-26,2027-12-31,Active,260072,26007.2,0.24,2023-03-08
20970,6918,202,2023-06-19,2028-05-23,Active,2931741,68180.02,0.86,2025-03-21
20971,6918,207,2023-06-20,2028-05-24,Active,377848,9911.1,0.56,2024-07-11
20972,6919,204,2020-11-09,2022-10-30,Active,657095,73010.56,0.62,2022-10-09
20973,6919,205,2024-01-03,2024-07-01,Completed,1000748,62546.75,1.0,2025-07-04
20974,6919,201,2020-05-29,2022-05-19,Completed,26714223,121982.75,1.0,2020-09-30
20975,6920,203,2020-10-30,2021-10-25,Active,14596515,339453.84,0.77,2021-11-10
20976,6920,204,2022-05-10,2023-05-05,Active,786059,34176.48,0.89,2022-09-19
